stock_id,market,date,prev_date,ratio,missing_trading_days,median_vol_60d,liq_ok
1475,twse,2019-10-24,2019-10-16,0.9831,5,2566.5,False
1538,twse,2022-06-23,2022-06-14,0.9353,6,20014.0,False
1538,twse,2026-08-13,2026-07-30,0.902,9,7002.0,False
1538,twse,2026-09-07,2026-08-24,1.0045,9,6700.0,False
1591,tpex,2026-07-22,2026-06-10,1.0995,27,626000.0,True
1603,twse,2019-08-19,2019-04-03,1.0048,92,77280.5,False
1742,tpex,2015-10-07,2015-09-11,1.0975,15,105000.0,False
1785,tpex,2017-01-03,2016-05-16,1.0994,158,752000.0,True
2025,twse,2016-03-16,2016-02-02,0.9613,22,258500.5,False
2025,twse,2016-08-17,2016-05-03,1.1,73,317133.0,False
2025,twse,2019-04-08,2018-09-11,0.9023,134,400090.5,False
2035,tpex,2017-04-10,2017-03-29,0.9602,5,7500.0,False
2035,tpex,2017-07-12,2017-07-03,0.9957,6,6500.0,False
2035,tpex,2019-07-01,2019-06-21,0.9713,5,3000.0,False
2035,tpex,2019-08-13,2019-08-02,0.995,5,4500.0,False
2035,tpex,2019-10-14,2019-10-01,1.0128,6,3000.0,False
2035,tpex,2020-02-11,2020-02-03,1.0345,5,13000.0,False
2064,tpex,2020-09-30,2020-09-22,0.9705,5,11500.0,False
2073,tpex,2025-02-18,2025-02-07,1.0366,6,4000.0,False
2073,tpex,2025-05-21,2025-04-28,0.9983,15,5000.0,False
2073,tpex,2025-07-07,2025-06-23,1.0304,9,6500.0,False
2073,tpex,2025-10-03,2025-09-23,0.9783,6,3000.0,False
2073,tpex,2025-11-20,2025-11-07,1.0145,8,3500.0,False
2073,tpex,2025-12-05,2025-11-24,1.0055,8,5000.0,False
2235,tpex,2024-10-09,2024-09-27,1.0,5,10000.0,False
2235,tpex,2025-10-09,2025-09-25,0.9755,7,6000.0,False
2235,tpex,2025-11-26,2025-11-17,0.9614,6,3000.0,False
2235,tpex,2026-03-31,2026-03-23,0.9704,5,5000.0,False
2348,twse,2015-01-20,2015-01-07,0.9278,8,2084.0,False
2348,twse,2015-02-26,2015-01-21,1.0026,19,5126.0,False
2348,twse,2015-03-17,2015-02-26,1.0385,11,3052.0,False
2348,twse,2015-05-05,2015-03-24,0.9924,26,2628.0,False
2348,twse,2015-06-02,2015-05-05,0.9192,19,2111.0,False
2348,twse,2015-07-21,2015-06-09,1.0992,27,2056.0,False
2348,twse,2015-08-14,2015-07-21,0.9147,17,2249.5,False
2348,twse,2016-04-20,2015-12-15,1.1402,80,3015.0,False
2348,twse,2016-05-04,2016-04-20,1.0984,8,2070.0,False
2424,twse,2015-12-07,2015-11-27,0.9666,5,2395.5,False
2424,twse,2016-10-21,2016-10-13,0.9573,5,2585.0,False
2424,twse,2016-11-28,2016-11-15,0.9353,8,2694.5,False
2424,twse,2017-11-20,2017-11-07,0.9981,8,5663.0,False
2424,twse,2020-02-25,2020-02-14,0.9508,6,6501.0,False
2424,twse,2021-06-01,2021-05-24,0.9962,5,8263.0,False
2424,twse,2021-06-15,2021-06-02,0.9867,7,8908.5,False
2424,twse,2021-08-12,2021-08-04,0.9694,5,3727.0,False
2429,twse,2015-02-05,2015-01-20,1.0097,11,2999.0,False
2429,twse,2015-08-20,2015-08-10,1.0357,7,2000.0,False
2429,twse,2015-09-15,2015-08-28,1.0579,11,2000.0,False
2429,twse,2015-10-15,2015-10-05,1.0072,6,1000.0,False
2429,twse,2015-12-25,2015-12-17,0.8907,5,1586.0,False
2429,twse,2016-01-06,2015-12-28,1.0464,5,1586.0,False
2429,twse,2016-01-19,2016-01-06,0.9637,8,1586.0,False
2429,twse,2016-08-05,2016-07-06,1.0998,20,2417.0,False
2429,twse,2017-08-07,2017-07-28,0.9815,5,10000.0,False
2429,twse,2018-08-17,2018-08-07,0.9053,7,4000.0,False
2429,twse,2018-11-13,2018-11-05,0.967,5,4000.0,False
2443,twse,2023-10-03,2023-09-13,1.1,12,123572.0,False
2496,twse,2015-02-05,2015-01-27,1.0143,6,2000.0,False
2496,twse,2015-05-14,2015-05-05,0.9321,6,8009.5,False
2496,twse,2015-08-03,2015-07-23,1.0297,6,10985.0,False
2496,twse,2015-09-14,2015-08-24,0.9737,14,5844.0,False
2496,twse,2017-01-23,2017-01-13,1.0,5,2125.0,False
2540,twse,2017-05-11,2017-05-03,0.9833,5,4019.0,False
2712,twse,2017-05-09,2017-04-28,0.9826,5,5000.0,False
2712,twse,2017-10-25,2017-10-13,1.0,7,4000.0,False
2712,twse,2017-12-12,2017-11-30,0.9438,7,4000.0,False
2712,twse,2018-05-15,2018-05-07,0.9794,5,4050.5,False
2712,twse,2018-06-08,2018-05-31,0.9982,5,3000.0,False
2718,tpex,2015-01-28,2015-01-20,0.9949,5,6000.0,False
2718,tpex,2015-03-09,2015-02-09,1.0026,12,3000.0,False
2718,tpex,2015-03-17,2015-03-09,1.014,5,2000.0,False
2718,tpex,2015-03-26,2015-03-17,1.0025,6,2000.0,False
2718,tpex,2015-04-20,2015-04-10,0.9925,5,2000.0,False
2718,tpex,2015-05-21,2015-04-29,0.9849,14,2000.0,False
2718,tpex,2015-06-23,2015-06-09,1.0,8,2500.0,False
2718,tpex,2015-10-26,2015-10-12,0.9781,9,2000.0,False
2718,tpex,2015-11-23,2015-11-12,0.9888,6,2000.0,False
2718,tpex,2016-01-15,2015-12-01,0.8784,31,2000.0,False
2718,tpex,2016-02-17,2016-01-21,0.9741,12,1000.0,False
2718,tpex,2016-04-15,2016-04-07,0.9969,5,2000.0,False
2718,tpex,2016-12-14,2016-11-25,0.9452,12,3000.0,False
2718,tpex,2017-01-06,2016-12-27,0.9796,6,3000.0,False
2718,tpex,2017-03-10,2017-01-06,0.9867,37,3000.0,False
2718,tpex,2017-03-31,2017-03-22,1.0018,6,2000.0,False
2718,tpex,2017-05-05,2017-03-31,0.942,21,2000.0,False
2718,tpex,2017-05-19,2017-05-05,1.0,9,2000.0,False
2718,tpex,2017-06-30,2017-05-19,0.9385,28,2000.0,False
2718,tpex,2017-08-11,2017-07-17,1.0417,18,1000.0,False
2718,tpex,2017-09-07,2017-08-30,0.9598,5,2000.0,False
2718,tpex,2017-10-03,2017-09-22,0.937,7,2000.0,False
2718,tpex,2017-11-09,2017-10-25,1.0909,10,2000.0,False
2718,tpex,2017-11-21,2017-11-09,1.0625,7,2000.0,False
2718,tpex,2017-12-06,2017-11-22,1.0714,9,2000.0,False
2718,tpex,2017-12-20,2017-12-11,1.0636,6,2000.0,False
2718,tpex,2018-01-10,2017-12-21,1.0,12,1000.0,False
2718,tpex,2018-02-21,2018-01-31,1.0175,8,2000.0,False
2718,tpex,2018-03-30,2018-03-19,1.0613,8,2000.0,False
2718,tpex,2018-08-07,2018-07-30,0.9959,5,3000.0,False
2718,tpex,2018-09-10,2018-08-17,0.9664,15,2000.0,False
2718,tpex,2018-10-04,2018-09-26,1.0136,5,2000.0,False
2718,tpex,2019-11-25,2019-11-15,0.9455,5,5000.0,False
2718,tpex,2020-07-06,2020-06-23,1.0,6,9000.0,False
2718,tpex,2020-11-26,2020-11-18,1.0022,5,3000.0,False
2718,tpex,2021-06-16,2021-06-03,0.9558,7,34000.0,False
2718,tpex,2021-08-16,2021-08-06,0.9474,5,3000.0,False
2718,tpex,2022-07-01,2022-06-23,0.9105,5,4000.0,False
2718,tpex,2022-11-14,2022-11-04,1.0061,5,5000.0,False
2719,tpex,2021-12-07,2021-11-29,0.9008,5,2000.0,False
2719,tpex,2022-09-23,2022-09-13,1.0213,7,5000.0,False
2719,tpex,2022-10-07,2022-09-29,1.0,5,4000.0,False
2722,twse,2017-05-10,2017-04-28,0.9898,6,5258.0,False
2722,twse,2018-04-25,2018-04-17,0.9867,5,5000.0,False
2722,twse,2019-01-25,2019-01-17,0.9865,5,4999.0,False
2724,tpex,2018-01-09,2017-07-05,1.0995,130,20000.0,False
2724,tpex,2019-09-12,2019-08-29,0.9412,9,10000.0,False
2724,tpex,2019-10-16,2019-10-04,1.0411,5,12500.0,False
2724,tpex,2019-12-09,2019-11-29,0.9688,5,8500.0,False
2724,tpex,2020-07-03,2020-06-23,1.0594,5,10000.0,False
2724,tpex,2020-07-31,2020-07-22,1.0,6,8000.0,False
2724,tpex,2021-07-21,2021-07-09,0.9667,7,12000.0,False
2724,tpex,2022-09-23,2022-09-15,0.9862,5,3000.0,False
2724,tpex,2023-01-05,2022-12-13,0.9309,15,3000.0,False
2724,tpex,2023-01-16,2023-01-06,1.0714,5,3000.0,False
2724,tpex,2023-04-12,2023-03-27,0.8707,8,2000.0,False
2724,tpex,2023-11-08,2023-10-30,0.9774,6,3000.0,False
2724,tpex,2026-02-23,2026-02-04,0.9925,5,3000.0,False
2740,tpex,2022-11-17,2022-11-09,1.088,5,7000.0,False
2740,tpex,2023-01-03,2022-12-22,0.9514,6,4000.0,False
2740,tpex,2023-02-13,2023-01-13,0.911,12,3000.0,False
2740,tpex,2023-03-24,2023-03-14,1.0446,7,3000.0,False
2740,tpex,2023-07-13,2023-07-03,0.9415,7,3000.0,False
2740,tpex,2023-08-07,2023-07-27,0.9122,5,3000.0,False
2740,tpex,2023-08-23,2023-08-14,0.9973,6,3000.0,False
2740,tpex,2023-09-04,2023-08-25,1.0118,5,2000.0,False
2740,tpex,2023-09-21,2023-09-11,1.0526,7,2000.0,False
2740,tpex,2023-11-20,2023-11-03,0.9198,10,2000.0,False
2740,tpex,2024-01-18,2024-01-05,0.95,8,3000.0,False
2740,tpex,2024-07-31,2024-07-17,0.9965,7,2000.0,False
2740,tpex,2024-09-13,2024-08-28,1.0728,11,3000.0,False
2740,tpex,2024-10-24,2024-10-15,1.0,6,4000.0,False
2740,tpex,2024-11-07,2024-10-29,1.0,5,5000.0,False
2740,tpex,2024-11-21,2024-11-13,1.0018,5,5500.0,False
2752,tpex,2024-01-09,2023-12-29,0.9963,5,8000.0,False
2910,twse,2019-05-20,2019-05-08,0.9608,7,3000.0,False
2924,tpex,2021-08-16,2021-08-05,1.0,6,4000.0,False
2924,tpex,2021-08-24,2021-08-16,1.0,5,4000.0,False
2924,tpex,2021-10-07,2021-09-24,0.9973,8,3000.0,False
2924,tpex,2021-10-21,2021-10-08,0.9622,7,3000.0,False
2924,tpex,2022-01-04,2021-12-22,1.0,7,3000.0,False
2924,tpex,2022-05-30,2022-05-20,0.989,5,7000.0,False
2924,tpex,2022-06-16,2022-06-08,1.0097,5,4000.0,False
2924,tpex,2022-08-31,2022-08-23,1.1256,5,1000.0,False
2924,tpex,2022-11-11,2022-09-23,0.8738,33,1000.0,False
2924,tpex,2023-08-14,2023-08-01,0.9828,7,7500.0,False
2924,tpex,2025-07-02,2025-06-24,0.9555,5,5000.0,False
2924,tpex,2025-08-05,2025-07-28,1.0018,5,3500.0,False
2924,tpex,2025-11-07,2025-10-20,0.9145,12,3000.0,False
2924,tpex,2025-11-20,2025-11-07,1.2478,8,3500.0,False
2924,tpex,2026-04-28,2026-04-17,1.0819,6,2000.0,False
2924,tpex,2026-05-12,2026-04-29,0.8005,7,2500.0,False
2929,twse,2021-05-04,2021-04-06,1.0992,18,1323848.0,True
2937,tpex,2018-09-04,2018-08-27,0.97,5,5000.0,False
2937,tpex,2018-10-25,2018-10-17,0.988,5,5500.0,False
2941,tpex,2025-01-09,2024-12-27,0.937,7,2000.0,False
2941,tpex,2025-02-04,2025-01-16,1.013,5,3000.0,False
2941,tpex,2025-04-21,2025-04-10,0.9518,6,4000.0,False
2941,tpex,2025-07-15,2025-06-30,0.9848,10,2000.0,False
2941,tpex,2025-08-07,2025-07-21,0.975,12,2000.0,False
2941,tpex,2025-11-25,2025-11-17,1.0204,5,4000.0,False
2941,tpex,2025-12-22,2025-12-12,0.9935,5,4000.0,False
2941,tpex,2025-12-31,2025-12-22,1.0142,5,3000.0,False
2941,tpex,2026-08-13,2026-08-05,0.9621,5,6000.0,False
2947,tpex,2022-12-27,2022-12-16,1.0043,6,5000.0,False
2948,tpex,2024-12-30,2024-12-13,0.9639,10,4000.0,False
2948,tpex,2025-06-03,2025-05-21,0.9882,7,4000.0,False
2948,tpex,2025-06-25,2025-06-13,0.9756,7,4000.0,False
2948,tpex,2025-07-15,2025-07-03,0.9459,7,4000.0,False
2948,tpex,2025-09-30,2025-09-19,0.9511,5,3500.0,False
2948,tpex,2025-11-12,2025-11-03,0.9726,6,4000.0,False
2949,tpex,2025-05-07,2025-04-28,1.0588,5,4000.0,False
2949,tpex,2025-08-01,2025-07-24,0.9818,5,5000.0,False
3018,twse,2023-06-30,2022-11-16,1.0989,144,43369.0,False
3064,tpex,2022-04-19,2022-04-08,0.9511,6,3000.0,False
3064,tpex,2022-11-01,2022-10-24,1.0233,5,3000.0,False
3064,tpex,2023-02-21,2023-02-13,1.0036,5,6000.0,False
3064,tpex,2023-03-21,2023-03-10,0.9628,6,11000.0,False
3064,tpex,2023-04-12,2023-03-30,1.05,5,14000.0,False
3064,tpex,2025-04-22,2025-04-14,0.9018,5,3000.0,False
3064,tpex,2025-10-09,2025-09-24,0.9418,8,2000.0,False
3064,tpex,2026-08-04,2026-07-22,1.0889,8,3000.0,False
3064,tpex,2026-08-26,2026-08-04,0.9668,15,3000.0,False
3064,tpex,2026-09-08,2026-08-26,0.905,8,3000.0,False
3067,tpex,2016-08-12,2016-08-02,1.0079,7,2000.0,False
3067,tpex,2016-08-26,2016-08-18,0.9882,5,1000.0,False
3067,tpex,2018-06-25,2018-06-14,0.986,5,2000.0,False
3067,tpex,2019-07-02,2019-06-21,1.0329,6,4000.0,False
3067,tpex,2019-09-16,2019-09-05,1.0495,5,3000.0,False
3067,tpex,2019-10-02,2019-09-18,1.0278,8,3000.0,False
3067,tpex,2022-01-24,2022-01-13,0.9942,6,5000.0,False
3067,tpex,2022-07-29,2022-07-15,1.0,9,3000.0,False
3067,tpex,2022-08-23,2022-07-29,0.975,16,3000.0,False
3067,tpex,2022-09-08,2022-08-31,1.0054,5,2500.0,False
3067,tpex,2022-10-04,2022-09-20,1.0133,9,2000.0,False
3067,tpex,2022-11-01,2022-10-12,0.9763,13,4000.0,False
3067,tpex,2022-11-09,2022-11-01,1.027,5,4000.0,False
3067,tpex,2022-12-01,2022-11-09,0.9921,15,3500.0,False
3067,tpex,2023-03-24,2023-03-14,1.0061,7,1000.0,False
3067,tpex,2023-04-12,2023-03-24,1.0785,9,1000.0,False
3067,tpex,2023-06-27,2023-06-08,0.9029,10,4000.0,False
3067,tpex,2026-02-11,2026-02-02,1.0249,6,5000.0,False
3067,tpex,2026-04-10,2026-03-30,1.0989,6,4000.0,False
3067,tpex,2026-07-31,2026-07-23,0.9972,5,6000.0,False
3073,tpex,2021-02-19,2020-08-18,1.5896,121,17000.0,False
3073,tpex,2023-06-21,2023-02-17,1.0991,81,7000.0,False
3085,tpex,2025-01-21,2025-01-13,0.8855,5,14000.0,False
3085,tpex,2025-03-18,2025-03-07,1.0,6,4000.0,False
3085,tpex,2025-05-29,2025-05-21,1.0,5,4000.0,False
3085,tpex,2026-07-29,2026-07-21,0.9837,5,6000.0,False
3086,tpex,2019-08-30,2019-08-21,0.9466,6,7500.0,False
3086,tpex,2020-04-27,2020-04-16,0.9469,6,2500.0,False
3086,tpex,2020-05-15,2020-05-07,1.1,5,2000.0,False
3086,tpex,2020-07-17,2020-07-07,0.9652,7,2000.0,False
3086,tpex,2020-10-19,2020-10-08,1.0067,5,4000.0,False
3089,tpex,2021-07-20,2021-01-19,1.0957,117,45500.0,False
3093,tpex,2016-01-29,2016-01-19,1.0125,7,3000.0,False
3093,tpex,2017-08-02,2017-07-24,0.9586,6,7000.0,False
3115,tpex,2016-07-04,2016-06-24,1.0439,5,12000.0,False
3115,tpex,2019-11-06,2019-10-29,0.9568,5,4500.0,False
3115,tpex,2026-08-04,2026-07-27,0.9779,5,14000.0,False
3171,tpex,2019-10-04,2019-09-25,0.9784,5,12000.0,False
3207,tpex,2018-08-20,2018-08-10,1.0388,5,47500.0,False
3207,tpex,2018-08-30,2018-08-21,0.9909,6,45000.0,False
3219,tpex,2017-11-27,2017-05-25,1.0987,128,9500.0,False
3219,tpex,2018-12-10,2018-11-26,0.9008,9,4000.0,False
3219,tpex,2019-01-18,2019-01-09,0.9679,6,4500.0,False
3219,tpex,2019-05-24,2019-05-15,1.05,6,3000.0,False
3219,tpex,2019-06-05,2019-05-27,1.0435,6,3000.0,False
3219,tpex,2019-06-28,2019-06-20,1.0588,5,2500.0,False
3219,tpex,2019-09-17,2019-08-28,1.0278,12,3000.0,False
3219,tpex,2019-10-17,2019-09-27,0.9524,10,3000.0,False
3219,tpex,2019-11-05,2019-10-21,0.8975,10,2000.0,False
3219,tpex,2020-08-24,2020-02-19,1.2077,126,2500.0,False
3226,tpex,2022-12-26,2022-12-15,1.0188,6,1000.0,False
3226,tpex,2023-10-05,2023-09-25,1.0019,6,4000.0,False
3226,tpex,2025-12-10,2025-11-28,0.9825,7,5000.0,False
3226,tpex,2026-07-29,2026-07-16,0.9708,8,7000.0,False
3288,tpex,2017-01-05,2016-12-26,0.919,6,2000.0,False
3288,tpex,2017-12-11,2017-12-01,0.9141,5,5500.0,False
3288,tpex,2017-12-20,2017-12-11,0.9972,6,5000.0,False
3288,tpex,2018-07-17,2018-07-09,1.0,5,8000.0,False
3288,tpex,2018-11-23,2018-11-14,1.0,6,3000.0,False
3288,tpex,2019-11-18,2019-11-06,0.9146,7,5000.0,False
3332,tpex,2015-07-27,2015-07-15,0.9095,7,5000.0,False
3332,tpex,2016-02-02,2016-01-26,0.9973,5,3500.0,False
3332,tpex,2016-04-28,2016-04-19,0.996,6,3500.0,False
3332,tpex,2018-01-29,2018-01-19,1.0098,5,6000.0,False
3332,tpex,2018-12-27,2018-12-12,0.9974,11,3000.0,False
3332,tpex,2019-08-26,2019-08-14,1.0,7,5000.0,False
3332,tpex,2024-11-29,2024-11-13,0.9756,11,3000.0,False
3332,tpex,2025-02-26,2025-02-17,1.011,6,3500.0,False
3332,tpex,2025-03-07,2025-02-26,1.0182,5,4000.0,False
3332,tpex,2025-03-20,2025-03-12,0.988,5,3000.0,False
3426,tpex,2021-02-04,2021-01-27,0.9884,5,6000.0,False
3426,tpex,2022-05-20,2022-05-11,1.0027,6,5000.0,False
3426,tpex,2022-11-02,2022-10-25,1.0,5,3000.0,False
3426,tpex,2025-05-26,2025-05-16,0.9677,5,7000.0,False
3434,tpex,2016-11-16,2016-11-07,1.0084,6,4000.0,False
3465,tpex,2015-09-09,2015-08-28,1.0156,7,17500.0,False
3465,tpex,2015-09-23,2015-09-09,1.0,9,17000.0,False
3465,tpex,2015-10-06,2015-09-23,0.9731,6,6000.0,False
3465,tpex,2015-10-23,2015-10-06,0.8498,11,5000.0,False
3465,tpex,2015-12-17,2015-12-08,0.95,6,10000.0,False
3465,tpex,2016-01-21,2015-12-28,0.9545,16,10000.0,False
3465,tpex,2016-01-29,2016-01-21,0.8581,5,10000.0,False
3465,tpex,2016-04-18,2016-04-06,0.995,7,3500.0,False
3465,tpex,2016-05-10,2016-04-27,1.0,7,3500.0,False
3465,tpex,2016-06-13,2016-06-01,0.9986,6,3000.0,False
3465,tpex,2016-07-28,2016-07-18,1.0429,7,1000.0,False
3465,tpex,2016-08-19,2016-07-29,0.9932,14,1000.0,False
3465,tpex,2016-09-01,2016-08-19,0.9931,8,1000.0,False
3465,tpex,2017-06-01,2017-05-15,1.0,10,8000.0,False
3465,tpex,2017-08-08,2017-07-26,0.9423,8,6000.0,False
3465,tpex,2017-09-13,2017-08-15,0.9477,20,6000.0,False
3465,tpex,2017-09-27,2017-09-13,1.0,9,3000.0,False
3465,tpex,2018-01-25,2018-01-12,1.0,8,3000.0,False
3465,tpex,2018-02-23,2018-01-25,0.9929,14,3000.0,False
3465,tpex,2018-03-21,2018-03-06,0.9037,10,3000.0,False
3465,tpex,2018-04-17,2018-04-02,0.9357,7,2000.0,False
3465,tpex,2018-05-09,2018-04-20,0.8921,11,2000.0,False
3465,tpex,2018-05-23,2018-05-15,1.0289,5,2000.0,False
3465,tpex,2018-06-13,2018-06-04,0.9536,6,2000.0,False
3466,tpex,2018-07-09,2018-06-29,0.9925,5,6500.0,False
3531,tpex,2021-08-23,2021-08-13,1.0156,5,8000.0,False
3562,tpex,2015-10-07,2015-09-24,0.8115,6,2000.0,False
3562,tpex,2016-02-24,2016-02-01,1.0,9,2000.0,False
3562,tpex,2016-03-29,2016-03-17,0.9149,7,2000.0,False
3562,tpex,2016-04-22,2016-04-14,0.99,5,2000.0,False
3562,tpex,2016-06-07,2016-05-27,0.9654,7,2500.0,False
3562,tpex,2016-08-05,2016-07-26,0.918,7,5000.0,False
3562,tpex,2017-01-06,2016-12-27,1.1818,6,3000.0,False
3562,tpex,2017-01-23,2017-01-13,0.9734,5,3000.0,False
3562,tpex,2017-02-10,2017-02-02,1.2385,5,3000.0,False
3562,tpex,2017-03-01,2017-02-17,1.0417,6,2000.0,False
3629,tpex,2015-08-04,2015-07-27,0.9524,5,55000.0,False
3629,tpex,2018-01-29,2018-01-19,0.9194,5,3000.0,False
3629,tpex,2018-03-19,2018-02-21,0.9524,16,2000.0,False
3629,tpex,2018-06-28,2018-06-20,0.9307,5,4000.0,False
3629,tpex,2018-08-21,2018-08-13,0.9083,5,5000.0,False
3629,tpex,2018-10-19,2018-10-09,1.0348,6,3000.0,False
3629,tpex,2018-11-02,2018-10-22,0.9055,8,3000.0,False
3629,tpex,2018-11-23,2018-11-02,0.8956,14,2500.0,False
3629,tpex,2021-08-10,2021-07-30,1.0988,6,3000.0,False
3629,tpex,2021-09-27,2021-09-14,1.0545,6,3000.0,False
3629,tpex,2021-10-08,2021-09-29,1.0149,6,4000.0,False
3629,tpex,2021-11-01,2021-10-22,1.0295,5,4000.0,False
3629,tpex,2021-11-11,2021-11-03,0.9868,5,3500.0,False
3629,tpex,2023-01-05,2022-12-26,1.0138,6,3000.0,False
3629,tpex,2025-01-02,2024-12-24,0.9654,5,5000.0,False
3629,tpex,2025-03-20,2025-03-11,0.9547,6,3000.0,False
3629,tpex,2025-05-15,2025-04-25,1.0,12,3000.0,False
3629,tpex,2025-05-29,2025-05-20,0.973,6,3000.0,False
3629,tpex,2025-12-04,2025-11-25,0.9199,6,3500.0,False
3629,tpex,2026-06-15,2026-06-04,0.9465,6,4500.0,False
3684,tpex,2025-01-13,2025-01-03,0.9956,5,6000.0,False
3701,twse,2016-12-23,2016-07-06,1.1508,116,7182.5,False
4131,tpex,2015-10-12,2015-09-30,1.0814,6,7000.0,False
4131,tpex,2016-09-05,2016-08-26,0.9011,5,10000.0,False
4131,tpex,2017-05-08,2017-04-24,0.9371,8,23000.0,False
4131,tpex,2017-08-25,2017-08-15,0.9824,7,45000.0,False
4131,tpex,2018-12-03,2018-11-22,1.0125,6,7000.0,False
4131,tpex,2019-01-04,2018-12-21,1.0133,8,6000.0,False
4131,tpex,2019-05-16,2019-05-07,0.9182,6,8000.0,False
4131,tpex,2019-06-19,2019-06-11,1.0,5,5000.0,False
4131,tpex,2023-01-04,2022-12-26,0.9927,5,6000.0,False
4131,tpex,2025-10-09,2025-09-30,1.0152,5,9000.0,False
4183,tpex,2021-10-04,2021-09-24,0.9945,5,6000.0,False
4183,tpex,2025-06-05,2025-05-27,0.9898,5,8000.0,False
4198,tpex,2022-10-11,2022-09-30,0.9964,5,10500.0,False
4198,tpex,2022-10-31,2022-10-21,0.9364,5,6000.0,False
4198,tpex,2023-09-14,2023-08-31,0.996,9,6000.0,False
4304,tpex,2015-10-23,2015-10-15,0.9923,5,8000.0,False
4304,tpex,2020-09-07,2020-08-27,1.0171,6,7000.0,False
4304,tpex,2020-11-11,2020-11-03,0.9095,5,4000.0,False
4304,tpex,2020-12-15,2020-11-27,1.0413,11,4000.0,False
4304,tpex,2021-01-04,2020-12-16,1.0326,11,3000.0,False
4304,tpex,2021-01-22,2021-01-11,1.0,8,4000.0,False
4304,tpex,2021-02-17,2021-01-28,1.0,6,3500.0,False
4304,tpex,2025-09-24,2025-09-15,1.0,6,12000.0,False
4305,tpex,2017-01-23,2017-01-13,1.0374,5,5000.0,False
4305,tpex,2021-08-30,2021-08-20,0.9952,5,7000.0,False
